ShipmentID;ClientID;ClientName;OriginCountry;OriginCity;OriginCode;DestCountry;DestCity;DestCode;TransportMode;Carrier;HS_Code;CustomsRegime;BookingDate;DepartureDate;ArrivalDate;ClearanceDate;TransitDays;ClearanceDays;OnTime;Direction;CargoValueEUR;DutyRatePct;DutyPayableEUR;DutySavedEUR;DutyPaidEUR
SHP0106;CLT008;Ironclad Steel Works;USA;New York;US;Germany;Hamburg;DE;Rail;MSC;8517.12;Temporary Admission;2023-04-09;2023-04-16;2023-05-05;2023-05-12;19;7;FALSE;Export;36878,29;0;0;0;0
SHP0107;CLT002;Atlas Apparel Group;Japan;Tokyo;JP;Italy;Genoa;IT;Rail;FedEx;6110.20;Standard Entry;2023-02-22;2023-02-28;2023-03-12;2023-03-15;12;3;TRUE;Import;30382,14;12;3645,86;0;3645,86
SHP0108;CLT003;Crestwood Automotive Parts;South Korea;Busan;KR;Netherlands;Rotterdam;NL;Rail;MSC;8708.99;End Use Relief;2024-01-12;2024-01-18;2024-01-27;2024-02-01;9;5;FALSE;Import;60408,98;4,5;2718,4;1767,47;950,93
SHP0109;CLT010;Quantum Tech Imports;Turkey;Istanbul;TR;United Kingdom;Felixstowe;GB;Sea;Evergreen;7208.51;IP Relief;2023-12-14;2023-12-16;2024-01-14;2024-01-16;29;2;TRUE;Import;218116,36;0;0;0;0
SHP0110;CLT002;Atlas Apparel Group;India;Mumbai;IN;United Kingdom;Felixstowe;GB;Sea;DB Schenker;6204.62;Temporary Admission;2024-03-05;2024-03-12;2024-04-13;2024-04-15;32;2;TRUE;Import;95663,01;12;11479,56;10840,37;639,19
SHP0111;CLT001;Meridian Electronics Ltd;India;Mumbai;IN;France;Le Havre;FR;Rail;Kuehne+Nagel;8471.30;Standard Entry;2023-03-25;2023-04-03;2023-04-15;2023-04-21;12;6;FALSE;Import;108883,62;0;0;0;0
SHP0112;CLT007;BlueSky Pharmaceuticals;Turkey;Istanbul;TR;Netherlands;Rotterdam;NL;Rail;DB Schenker;8517.12;IP Relief;2024-03-16;2024-03-22;2024-03-31;2024-04-06;9;6;FALSE;Export;171229,13;0;0;0;0
SHP0113;CLT001;Meridian Electronics Ltd;Vietnam;Ho Chi Minh City;VN;Belgium;Antwerp;BE;Air;Maersk;8471.30;FTA Relief;2023-11-05;2023-11-09;2023-11-12;2023-11-19;3;7;FALSE;Import;67602,28;0;0;0;0
SHP0114;CLT008;Ironclad Steel Works;Japan;Tokyo;JP;France;Le Havre;FR;Sea;FedEx;0901.11;Standard Entry;2023-08-24;2023-09-03;2023-10-07;2023-10-14;34;7;FALSE;Export;168671,8;0;0;0;0
SHP0115;CLT002;Atlas Apparel Group;Japan;Tokyo;JP;United Kingdom;Felixstowe;GB;Air;Maersk;2106.90;Standard Entry;2023-11-17;2023-11-25;2023-12-01;2023-12-06;6;5;FALSE;Import;104083,61;9;9367,52;0;9367,52
SHP0116;CLT005;Pinnacle Foods International;USA;New York;US;Belgium;Antwerp;BE;Sea;DHL Express;6203.42;End Use Relief;2024-04-16;2024-04-23;2024-06-06;2024-06-07;44;1;TRUE;Import;111994,39;12;13439,33;7217,62;6221,71
SHP0117;CLT010;Quantum Tech Imports;Japan;Tokyo;JP;Portugal;Lisbon;PT;Sea;FedEx;6110.20;IP Relief;2023-12-14;2023-12-21;2024-01-15;2024-01-22;25;7;FALSE;Import;46192,51;12;5543,1;3761,93;1781,17
SHP0118;CLT009;GreenLeaf Organics;Thailand;Bangkok;TH;Netherlands;Rotterdam;NL;Rail;DHL Express;8708.99;Standard Entry;2024-10-22;2024-10-27;2024-11-06;2024-11-07;10;1;TRUE;Import;40878,83;4,5;1839,55;0;1839,55
SHP0119;CLT003;Crestwood Automotive Parts;Mexico;Mexico City;MX;France;Le Havre;FR;Rail;MSC;6203.42;Standard Entry;2024-05-20;2024-05-29;2024-06-13;2024-06-19;15;6;FALSE;Export;231417,79;12;27770,13;0;27770,13
SHP0120;CLT006;Vortex Machinery Co.;India;Mumbai;IN;Poland;Gdansk;PL;Sea;UPS;2106.90;Standard Entry;2023-11-07;2023-11-13;2023-12-26;2023-12-31;43;5;FALSE;Import;18762,17;9;1688,6;0;1688,6
SHP0121;CLT005;Pinnacle Foods International;South Korea;Busan;KR;Poland;Gdansk;PL;Sea;Maersk;8708.99;IP Relief;2023-03-20;2023-03-23;2023-04-30;2023-05-05;38;5;FALSE;Import;150549,56;4,5;6774,73;4299,03;2475,7
SHP0122;CLT008;Ironclad Steel Works;Mexico;Mexico City;MX;Netherlands;Rotterdam;NL;Sea;Kuehne+Nagel;2106.90;End Use Relief;2023-06-04;2023-06-13;2023-07-02;2023-07-03;19;1;TRUE;Import;203686,87;9;18331,82;14538,64;3793,18
SHP0123;CLT009;GreenLeaf Organics;India;Mumbai;IN;United Kingdom;Felixstowe;GB;Sea;UPS;2106.90;End Use Relief;2024-06-19;2024-06-23;2024-07-30;2024-08-02;37;3;TRUE;Import;96348,74;9;8671,39;5194,27;3477,12
SHP0124;CLT006;Vortex Machinery Co.;Mexico;Mexico City;MX;United Kingdom;Felixstowe;GB;Rail;DHL Express;8517.12;IP Relief;2023-04-07;2023-04-15;2023-05-01;2023-05-04;16;3;TRUE;Import;66738,97;0;0;0;0
SHP0125;CLT006;Vortex Machinery Co.;USA;New York;US;Sweden;Gothenburg;SE;Road;CMA CGM;8443.32;IP Relief;2023-11-14;2023-11-18;2023-11-27;2023-12-02;9;5;FALSE;Import;178664,33;0;0;0;0
SHP0126;CLT006;Vortex Machinery Co.;India;Mumbai;IN;Portugal;Lisbon;PT;Sea;FedEx;0901.11;IP Relief;2023-01-19;2023-01-25;2023-02-23;2023-02-25;29;2;TRUE;Import;238036,48;0;0;0;0
SHP0127;CLT004;Solaris Chemical Solutions;Vietnam;Ho Chi Minh City;VN;France;Le Havre;FR;Sea;MSC;8708.29;Standard Entry;2024-06-03;2024-06-13;2024-07-25;2024-08-01;42;7;FALSE;Import;185967,78;4,5;8368,55;0;8368,55
SHP0128;CLT006;Vortex Machinery Co.;Mexico;Mexico City;MX;France;Le Havre;FR;Air;FedEx;6203.42;FTA Relief;2023-07-05;2023-07-09;2023-07-16;2023-07-22;7;6;FALSE;Import;112229,98;12;13467,6;11087,3;2380,3
SHP0129;CLT008;Ironclad Steel Works;Mexico;Mexico City;MX;Spain;Barcelona;ES;Rail;UPS;6204.62;End Use Relief;2023-09-02;2023-09-11;2023-09-23;2023-09-30;12;7;FALSE;Import;52533,96;12;6304,08;4648,68;1655,4
SHP0130;CLT008;Ironclad Steel Works;Turkey;Istanbul;TR;Belgium;Antwerp;BE;Air;DB Schenker;2917.36;FTA Relief;2023-07-24;2023-07-28;2023-08-03;2023-08-10;6;7;FALSE;Export;66250,79;5,5;3643,79;3251,55;392,24
SHP0131;CLT009;GreenLeaf Organics;USA;New York;US;Portugal;Lisbon;PT;Rail;MSC;8708.29;Standard Entry;2023-06-14;2023-06-23;2023-07-05;2023-07-10;12;5;FALSE;Import;41100,42;4,5;1849,52;0;1849,52
SHP0132;CLT002;Atlas Apparel Group;Vietnam;Ho Chi Minh City;VN;Poland;Gdansk;PL;Sea;Maersk;2917.36;Standard Entry;2024-02-10;2024-02-17;2024-03-22;2024-03-24;34;2;TRUE;Import;99610,7;5,5;5478,59;0;5478,59
SHP0133;CLT006;Vortex Machinery Co.;Vietnam;Ho Chi Minh City;VN;United Kingdom;Felixstowe;GB;Sea;MSC;6110.20;Standard Entry;2024-10-27;2024-10-31;2024-11-28;2024-11-30;28;2;TRUE;Import;14384,28;12;1726,11;0;1726,11
SHP0134;CLT003;Crestwood Automotive Parts;South Korea;Busan;KR;Poland;Gdansk;PL;Air;Maersk;8443.32;Standard Entry;2023-01-20;2023-01-25;2023-01-29;2023-02-05;4;7;FALSE;Import;41632,31;0;0;0;0
SHP0135;CLT002;Atlas Apparel Group;Turkey;Istanbul;TR;Netherlands;Rotterdam;NL;Sea;MSC;8471.30;FTA Relief;2024-03-05;2024-03-14;2024-04-21;2024-04-22;38;1;TRUE;Import;32160,18;0;0;0;0
SHP0136;CLT009;GreenLeaf Organics;Mexico;Mexico City;MX;Netherlands;Rotterdam;NL;Road;CMA CGM;8708.29;Temporary Admission;2023-01-02;2023-01-07;2023-01-15;2023-01-20;8;5;FALSE;Import;107059,06;4,5;4817,66;4494,27;323,39
SHP0137;CLT009;GreenLeaf Organics;Bangladesh;Dhaka;BD;Germany;Hamburg;DE;Air;DB Schenker;0901.11;End Use Relief;2024-07-21;2024-07-29;2024-07-31;2024-08-07;2;7;FALSE;Export;120183,09;0;0;0;0
SHP0138;CLT005;Pinnacle Foods International;China;Shanghai;CN;Italy;Genoa;IT;Rail;MSC;8708.99;FTA Relief;2024-11-03;2024-11-06;2024-11-24;2024-12-01;18;7;FALSE;Import;147566,31;4,5;6640,48;6155,75;484,73
SHP0139;CLT001;Meridian Electronics Ltd;Bangladesh;Dhaka;BD;Portugal;Lisbon;PT;Sea;CMA CGM;6110.20;Standard Entry;2024-04-20;2024-04-29;2024-06-08;2024-06-14;40;6;FALSE;Import;49658,11;12;5958,97;0;5958,97
SHP0140;CLT002;Atlas Apparel Group;South Korea;Busan;KR;United Kingdom;Felixstowe;GB;Sea;Hapag-Lloyd;8471.30;FTA Relief;2023-02-12;2023-02-18;2023-03-18;2023-03-23;28;5;FALSE;Import;102564,89;0;0;0;0
SHP0141;CLT005;Pinnacle Foods International;China;Shanghai;CN;Netherlands;Rotterdam;NL;Sea;DHL Express;6110.20;Standard Entry;2024-11-02;2024-11-08;2024-12-06;2024-12-07;28;1;TRUE;Import;200838,89;12;24100,67;0;24100,67
SHP0142;CLT007;BlueSky Pharmaceuticals;South Korea;Busan;KR;Belgium;Antwerp;BE;Sea;CMA CGM;2106.90;Standard Entry;2024-05-24;2024-06-03;2024-07-02;2024-07-05;29;3;TRUE;Import;201281,28;9;18115,32;0;18115,32
SHP0143;CLT002;Atlas Apparel Group;Japan;Tokyo;JP;Sweden;Gothenburg;SE;Rail;CMA CGM;0901.11;IP Relief;2023-11-25;2023-11-28;2023-12-07;2023-12-10;9;3;TRUE;Import;166925,21;0;0;0;0
SHP0144;CLT003;Crestwood Automotive Parts;South Korea;Busan;KR;Italy;Genoa;IT;Air;Maersk;7208.51;IP Relief;2024-09-21;2024-09-27;2024-10-02;2024-10-08;5;6;FALSE;Import;245106,68;0;0;0;0
SHP0145;CLT007;BlueSky Pharmaceuticals;Bangladesh;Dhaka;BD;Portugal;Lisbon;PT;Rail;CMA CGM;8471.30;FTA Relief;2024-09-14;2024-09-23;2024-10-11;2024-10-12;18;1;TRUE;Export;35926,36;0;0;0;0
SHP0146;CLT006;Vortex Machinery Co.;Japan;Tokyo;JP;Sweden;Gothenburg;SE;Sea;Kuehne+Nagel;6203.42;Standard Entry;2024-04-05;2024-04-12;2024-05-11;2024-05-15;29;4;FALSE;Import;191955,7;12;23034,68;0;23034,68
SHP0147;CLT009;GreenLeaf Organics;Bangladesh;Dhaka;BD;Belgium;Antwerp;BE;Sea;Evergreen;6204.62;Standard Entry;2023-01-27;2023-01-31;2023-03-13;2023-03-17;41;4;FALSE;Import;131847,59;12;15821,71;0;15821,71
SHP0148;CLT005;Pinnacle Foods International;Turkey;Istanbul;TR;Poland;Gdansk;PL;Sea;Kuehne+Nagel;8708.29;Standard Entry;2024-05-17;2024-05-20;2024-06-13;2024-06-15;24;2;TRUE;Import;213942,44;4,5;9627,41;0;9627,41
SHP0149;CLT003;Crestwood Automotive Parts;South Korea;Busan;KR;Germany;Hamburg;DE;Rail;DHL Express;3004.90;IP Relief;2024-12-27;2025-01-06;2025-01-15;2025-01-20;9;5;FALSE;Import;76138,76;0;0;0;0
SHP0150;CLT003;Crestwood Automotive Parts;Bangladesh;Dhaka;BD;Portugal;Lisbon;PT;Sea;MSC;6204.62;FTA Relief;2023-08-31;2023-09-09;2023-10-22;2023-10-23;43;1;TRUE;Import;93419,65;12;11210,36;9771,88;1438,48
SHP0151;CLT009;GreenLeaf Organics;India;Mumbai;IN;Sweden;Gothenburg;SE;Sea;MSC;8708.29;Temporary Admission;2024-05-05;2024-05-13;2024-06-16;2024-06-23;34;7;FALSE;Import;105311,21;4,5;4739;4336,09;402,91
SHP0152;CLT006;Vortex Machinery Co.;USA;New York;US;Poland;Gdansk;PL;Air;DB Schenker;8708.99;FTA Relief;2024-07-18;2024-07-22;2024-07-29;2024-08-05;7;7;FALSE;Import;241734,83;4,5;10878,07;9026,46;1851,61
SHP0153;CLT002;Atlas Apparel Group;Thailand;Bangkok;TH;France;Le Havre;FR;Sea;CMA CGM;6203.42;IP Relief;2024-12-27;2025-01-03;2025-01-28;2025-02-02;25;5;FALSE;Export;224256,85;12;26910,82;21423,08;5487,74
SHP0154;CLT004;Solaris Chemical Solutions;Thailand;Bangkok;TH;Spain;Barcelona;ES;Sea;Evergreen;8428.90;End Use Relief;2023-04-06;2023-04-10;2023-05-14;2023-05-19;34;5;FALSE;Export;235693,71;1,7;4006,79;2219,63;1787,16
SHP0155;CLT010;Quantum Tech Imports;China;Shanghai;CN;United Kingdom;Felixstowe;GB;Sea;Maersk;3004.90;End Use Relief;2023-09-29;2023-10-04;2023-11-11;2023-11-18;38;7;FALSE;Import;145173,61;0;0;0;0
SHP0156;CLT008;Ironclad Steel Works;Thailand;Bangkok;TH;Spain;Barcelona;ES;Road;Evergreen;2106.90;FTA Relief;2024-12-02;2024-12-08;2024-12-17;2024-12-21;9;4;FALSE;Import;22878,39;9;2059,06;1478,35;580,71
SHP0157;CLT007;BlueSky Pharmaceuticals;South Korea;Busan;KR;Poland;Gdansk;PL;Sea;DHL Express;8428.90;FTA Relief;2023-11-17;2023-11-24;2024-01-08;2024-01-14;45;6;FALSE;Import;247065,73;1,7;4200,12;3375,26;824,86
SHP0158;CLT003;Crestwood Automotive Parts;Bangladesh;Dhaka;BD;Portugal;Lisbon;PT;Air;MSC;8708.99;FTA Relief;2024-04-22;2024-04-28;2024-04-30;2024-05-04;2;4;FALSE;Export;65740,13;4,5;2958,31;2156,74;801,57
SHP0159;CLT007;BlueSky Pharmaceuticals;Mexico;Mexico City;MX;Belgium;Antwerp;BE;Sea;CMA CGM;6110.20;IP Relief;2024-08-14;2024-08-21;2024-10-01;2024-10-03;41;2;TRUE;Import;191964,74;12;23035,77;15535,16;7500,61
SHP0160;CLT008;Ironclad Steel Works;Turkey;Istanbul;TR;Poland;Gdansk;PL;Sea;MSC;2917.36;End Use Relief;2024-04-13;2024-04-18;2024-05-13;2024-05-18;25;5;FALSE;Import;91459,3;5,5;5030,26;2604,11;2426,15
SHP0161;CLT010;Quantum Tech Imports;South Korea;Busan;KR;Spain;Barcelona;ES;Air;Maersk;6110.20;Standard Entry;2024-03-17;2024-03-23;2024-03-26;2024-04-01;3;6;FALSE;Import;94615,52;12;11353,86;0;11353,86
SHP0162;CLT006;Vortex Machinery Co.;China;Shanghai;CN;Belgium;Antwerp;BE;Sea;Kuehne+Nagel;0901.11;FTA Relief;2024-01-07;2024-01-13;2024-02-17;2024-02-18;35;1;TRUE;Export;99655,46;0;0;0;0
SHP0163;CLT010;Quantum Tech Imports;Mexico;Mexico City;MX;Germany;Hamburg;DE;Sea;MSC;2917.36;IP Relief;2023-12-14;2023-12-21;2024-01-25;2024-02-01;35;7;FALSE;Import;40345,5;5,5;2219;1577,4;641,6
SHP0164;CLT009;GreenLeaf Organics;China;Shanghai;CN;United Kingdom;Felixstowe;GB;Sea;CMA CGM;7208.51;IP Relief;2024-04-30;2024-05-09;2024-06-12;2024-06-14;34;2;TRUE;Export;153533,83;0;0;0;0
SHP0165;CLT010;Quantum Tech Imports;Bangladesh;Dhaka;BD;France;Le Havre;FR;Air;Kuehne+Nagel;7208.51;IP Relief;2024-08-30;2024-09-09;2024-09-13;2024-09-20;4;7;FALSE;Export;129879,95;0;0;0;0
SHP0166;CLT008;Ironclad Steel Works;China;Shanghai;CN;Italy;Genoa;IT;Sea;MSC;2917.36;End Use Relief;2023-11-12;2023-11-14;2023-12-27;2024-01-01;43;5;FALSE;Import;121274,6;5,5;6670,1;5592,71;1077,39
SHP0167;CLT001;Meridian Electronics Ltd;Mexico;Mexico City;MX;Poland;Gdansk;PL;Sea;DB Schenker;3004.90;Standard Entry;2024-09-26;2024-10-04;2024-11-15;2024-11-17;42;2;TRUE;Import;206307,02;0;0;0;0
SHP0168;CLT001;Meridian Electronics Ltd;Mexico;Mexico City;MX;Germany;Hamburg;DE;Sea;Maersk;2106.90;IP Relief;2024-03-04;2024-03-12;2024-04-03;2024-04-09;22;6;FALSE;Import;54953,46;9;4945,81;3341,57;1604,24
SHP0169;CLT001;Meridian Electronics Ltd;India;Mumbai;IN;Portugal;Lisbon;PT;Sea;DB Schenker;8708.99;Standard Entry;2024-05-04;2024-05-12;2024-06-15;2024-06-18;34;3;TRUE;Import;239387,95;4,5;10772,46;0;10772,46
SHP0170;CLT009;GreenLeaf Organics;Bangladesh;Dhaka;BD;Portugal;Lisbon;PT;Sea;Evergreen;8428.90;Temporary Admission;2023-07-16;2023-07-22;2023-08-16;2023-08-21;25;5;FALSE;Export;78132,29;1,7;1328,25;1312,71;15,54
SHP0171;CLT005;Pinnacle Foods International;Vietnam;Ho Chi Minh City;VN;Poland;Gdansk;PL;Sea;UPS;8708.99;End Use Relief;2023-10-08;2023-10-11;2023-11-07;2023-11-12;27;5;FALSE;Import;170772,45;4,5;7684,76;4863,63;2821,13
SHP0172;CLT006;Vortex Machinery Co.;India;Mumbai;IN;Spain;Barcelona;ES;Sea;Evergreen;7208.51;Standard Entry;2023-12-21;2023-12-27;2024-01-28;2024-02-03;32;6;FALSE;Import;122374,42;0;0;0;0
SHP0173;CLT009;GreenLeaf Organics;Turkey;Istanbul;TR;Portugal;Lisbon;PT;Road;Evergreen;6203.42;Standard Entry;2024-09-22;2024-09-27;2024-10-03;2024-10-04;6;1;TRUE;Import;169109,32;12;20293,12;0;20293,12
SHP0174;CLT004;Solaris Chemical Solutions;China;Shanghai;CN;Germany;Hamburg;DE;Air;DHL Express;7208.51;Temporary Admission;2023-04-13;2023-04-17;2023-04-24;2023-04-25;7;1;TRUE;Import;241307,1;0;0;0;0
SHP0175;CLT007;BlueSky Pharmaceuticals;South Korea;Busan;KR;Poland;Gdansk;PL;Road;Hapag-Lloyd;8542.31;IP Relief;2023-11-25;2023-11-27;2023-12-04;2023-12-11;7;7;FALSE;Import;26917,88;0;0;0;0
SHP0176;CLT003;Crestwood Automotive Parts;Japan;Tokyo;JP;France;Le Havre;FR;Sea;FedEx;8542.31;Temporary Admission;2023-07-10;2023-07-16;2023-08-26;2023-08-27;41;1;TRUE;Import;7270,46;0;0;0;0
SHP0177;CLT006;Vortex Machinery Co.;Turkey;Istanbul;TR;Poland;Gdansk;PL;Road;DB Schenker;0901.11;Temporary Admission;2023-05-18;2023-05-24;2023-06-03;2023-06-05;10;2;TRUE;Import;203159,4;0;0;0;0
SHP0178;CLT005;Pinnacle Foods International;India;Mumbai;IN;United Kingdom;Felixstowe;GB;Road;DHL Express;8542.31;IP Relief;2024-08-04;2024-08-08;2024-08-14;2024-08-19;6;5;FALSE;Import;214755,89;0;0;0;0
SHP0179;CLT009;GreenLeaf Organics;Bangladesh;Dhaka;BD;Germany;Hamburg;DE;Air;MSC;6203.42;FTA Relief;2024-05-03;2024-05-08;2024-05-12;2024-05-13;4;1;TRUE;Export;68892,39;12;8267,09;6371,09;1896
SHP0180;CLT006;Vortex Machinery Co.;Turkey;Istanbul;TR;Sweden;Gothenburg;SE;Road;Kuehne+Nagel;8471.30;IP Relief;2024-10-31;2024-11-05;2024-11-13;2024-11-14;8;1;TRUE;Import;168607,6;0;0;0;0
SHP0181;CLT007;BlueSky Pharmaceuticals;Thailand;Bangkok;TH;Spain;Barcelona;ES;Road;MSC;3004.90;IP Relief;2024-01-12;2024-01-17;2024-01-23;2024-01-25;6;2;TRUE;Export;122154,57;0;0;0;0
SHP0182;CLT007;BlueSky Pharmaceuticals;Thailand;Bangkok;TH;Poland;Gdansk;PL;Rail;DB Schenker;8542.31;Standard Entry;2023-08-12;2023-08-17;2023-09-06;2023-09-12;20;6;FALSE;Import;189911,19;0;0;0;0
SHP0183;CLT009;GreenLeaf Organics;South Korea;Busan;KR;Portugal;Lisbon;PT;Road;DHL Express;8517.12;End Use Relief;2023-04-25;2023-05-05;2023-05-08;2023-05-13;3;5;FALSE;Import;54528,41;0;0;0;0
SHP0184;CLT006;Vortex Machinery Co.;Thailand;Bangkok;TH;Poland;Gdansk;PL;Sea;Hapag-Lloyd;7208.51;End Use Relief;2024-05-15;2024-05-25;2024-06-14;2024-06-18;20;4;FALSE;Import;203129,56;0;0;0;0
SHP0185;CLT008;Ironclad Steel Works;Mexico;Mexico City;MX;United Kingdom;Felixstowe;GB;Air;UPS;3004.90;IP Relief;2023-01-23;2023-01-29;2023-02-03;2023-02-10;5;7;FALSE;Import;5738,79;0;0;0;0
SHP0186;CLT001;Meridian Electronics Ltd;Japan;Tokyo;JP;Italy;Genoa;IT;Road;MSC;0901.11;Standard Entry;2023-03-12;2023-03-14;2023-03-24;2023-03-27;10;3;TRUE;Import;105172,4;0;0;0;0
SHP0187;CLT007;BlueSky Pharmaceuticals;Bangladesh;Dhaka;BD;Belgium;Antwerp;BE;Air;FedEx;2917.36;Standard Entry;2024-11-30;2024-12-10;2024-12-17;2024-12-19;7;2;TRUE;Export;165115,85;5,5;9081,37;0;9081,37
SHP0188;CLT002;Atlas Apparel Group;India;Mumbai;IN;Portugal;Lisbon;PT;Air;DB Schenker;6203.42;Standard Entry;2023-08-17;2023-08-19;2023-08-21;2023-08-24;2;3;TRUE;Import;118435,96;12;14212,32;0;14212,32
SHP0189;CLT009;GreenLeaf Organics;Japan;Tokyo;JP;Netherlands;Rotterdam;NL;Sea;UPS;8708.99;FTA Relief;2023-10-10;2023-10-13;2023-11-06;2023-11-07;24;1;TRUE;Import;203322,15;4,5;9149,5;7555,4;1594,1
SHP0190;CLT004;Solaris Chemical Solutions;Vietnam;Ho Chi Minh City;VN;Germany;Hamburg;DE;Sea;Kuehne+Nagel;8471.30;Temporary Admission;2024-09-04;2024-09-06;2024-10-15;2024-10-17;39;2;TRUE;Import;186432,56;0;0;0;0
SHP0191;CLT009;GreenLeaf Organics;Vietnam;Ho Chi Minh City;VN;United Kingdom;Felixstowe;GB;Sea;DB Schenker;8708.29;FTA Relief;2024-08-12;2024-08-19;2024-09-16;2024-09-18;28;2;TRUE;Import;78932,29;4,5;3551,95;2639,02;912,93
SHP0192;CLT007;BlueSky Pharmaceuticals;Turkey;Istanbul;TR;Spain;Barcelona;ES;Sea;DB Schenker;8428.90;Standard Entry;2023-06-29;2023-07-07;2023-08-14;2023-08-19;38;5;FALSE;Export;126427,09;1,7;2149,26;0;2149,26
SHP0193;CLT007;BlueSky Pharmaceuticals;Thailand;Bangkok;TH;Italy;Genoa;IT;Road;FedEx;2917.36;FTA Relief;2023-11-04;2023-11-08;2023-11-17;2023-11-24;9;7;FALSE;Import;136792,42;5,5;7523,58;5810,39;1713,19
SHP0194;CLT005;Pinnacle Foods International;India;Mumbai;IN;Poland;Gdansk;PL;Sea;DB Schenker;2917.36;Temporary Admission;2024-07-24;2024-07-28;2024-08-31;2024-09-04;34;4;FALSE;Import;64500,34;5,5;3547,52;2982,28;565,24
SHP0195;CLT008;Ironclad Steel Works;Bangladesh;Dhaka;BD;Germany;Hamburg;DE;Air;Hapag-Lloyd;8471.30;IP Relief;2024-01-22;2024-01-24;2024-01-31;2024-02-07;7;7;FALSE;Import;22832,16;0;0;0;0
SHP0196;CLT008;Ironclad Steel Works;Vietnam;Ho Chi Minh City;VN;Italy;Genoa;IT;Sea;Maersk;6204.62;FTA Relief;2023-05-01;2023-05-10;2023-06-20;2023-06-22;41;2;TRUE;Import;175428,44;12;21051,41;19180,58;1870,83
SHP0197;CLT004;Solaris Chemical Solutions;Thailand;Bangkok;TH;Italy;Genoa;IT;Rail;Evergreen;2917.36;Temporary Admission;2024-06-30;2024-07-07;2024-07-25;2024-07-28;18;3;TRUE;Import;69082,6;5,5;3799,54;3429,33;370,21
SHP0198;CLT008;Ironclad Steel Works;USA;New York;US;Poland;Gdansk;PL;Rail;DHL Express;8443.32;FTA Relief;2024-01-15;2024-01-23;2024-02-05;2024-02-06;13;1;TRUE;Import;142818,56;0;0;0;0
SHP0199;CLT001;Meridian Electronics Ltd;Turkey;Istanbul;TR;Portugal;Lisbon;PT;Air;Kuehne+Nagel;7208.51;Temporary Admission;2023-10-30;2023-11-04;2023-11-07;2023-11-10;3;3;TRUE;Import;61354,56;0;0;0;0
SHP0200;CLT008;Ironclad Steel Works;Thailand;Bangkok;TH;Italy;Genoa;IT;Sea;UPS;7208.51;Standard Entry;2024-05-17;2024-05-21;2024-06-22;2024-06-28;32;6;FALSE;Import;199769;0;0;0;0
SHP0201;CLT003;Crestwood Automotive Parts;Thailand;Bangkok;TH;Poland;Gdansk;PL;Sea;DB Schenker;3004.90;Standard Entry;2024-06-20;2024-06-23;2024-07-12;2024-07-19;19;7;FALSE;Import;168712,81;0;0;0;0
SHP0202;CLT007;BlueSky Pharmaceuticals;India;Mumbai;IN;Netherlands;Rotterdam;NL;Sea;CMA CGM;8471.30;FTA Relief;2024-06-01;2024-06-08;2024-07-10;2024-07-11;32;1;TRUE;Import;156369,63;0;0;0;0
SHP0203;CLT008;Ironclad Steel Works;China;Shanghai;CN;United Kingdom;Felixstowe;GB;Air;DB Schenker;2917.36;Standard Entry;2023-01-18;2023-01-24;2023-01-30;2023-02-04;6;5;FALSE;Import;244482,44;5,5;13446,53;0;13446,53
SHP0204;CLT009;GreenLeaf Organics;Japan;Tokyo;JP;France;Le Havre;FR;Sea;MSC;0901.11;FTA Relief;2023-09-04;2023-09-14;2023-10-08;2023-10-11;24;3;TRUE;Import;204727,53;0;0;0;0
SHP0205;CLT002;Atlas Apparel Group;Bangladesh;Dhaka;BD;Belgium;Antwerp;BE;Air;Kuehne+Nagel;6204.62;Standard Entry;2023-08-20;2023-08-23;2023-08-27;2023-09-02;4;6;FALSE;Import;247960,3;12;29755,24;0;29755,24
SHP0206;CLT002;Atlas Apparel Group;Japan;Tokyo;JP;Belgium;Antwerp;BE;Air;DB Schenker;2106.90;Standard Entry;2024-10-14;2024-10-18;2024-10-20;2024-10-21;2;1;TRUE;Import;127465,31;9;11471,88;0;11471,88
SHP0207;CLT006;Vortex Machinery Co.;Mexico;Mexico City;MX;Germany;Hamburg;DE;Air;Maersk;6204.62;FTA Relief;2024-12-09;2024-12-18;2024-12-24;2024-12-27;6;3;TRUE;Export;16407,68;12;1968,92;1422,16;546,76
SHP0208;CLT009;GreenLeaf Organics;Mexico;Mexico City;MX;United Kingdom;Felixstowe;GB;Sea;DHL Express;8471.30;FTA Relief;2024-08-24;2024-09-01;2024-09-23;2024-09-24;22;1;TRUE;Import;78322,84;0;0;0;0
SHP0209;CLT009;GreenLeaf Organics;Bangladesh;Dhaka;BD;Belgium;Antwerp;BE;Rail;CMA CGM;8542.31;Standard Entry;2023-03-22;2023-03-29;2023-04-14;2023-04-15;16;1;TRUE;Import;28933,02;0;0;0;0
SHP0210;CLT002;Atlas Apparel Group;Bangladesh;Dhaka;BD;Sweden;Gothenburg;SE;Rail;Kuehne+Nagel;8428.90;Temporary Admission;2023-12-01;2023-12-07;2023-12-15;2023-12-22;8;7;FALSE;Export;248183,54;1,7;4219,12;3789,28;429,84
SHP0211;CLT009;GreenLeaf Organics;Japan;Tokyo;JP;Belgium;Antwerp;BE;Sea;Kuehne+Nagel;3004.90;Temporary Admission;2023-03-29;2023-04-04;2023-05-16;2023-05-23;42;7;FALSE;Export;65380,2;0;0;0;0
